,Sample,cell_id,replicate,treatment,time_point,Treatment Start Date,sub_experiment,Filename,cell_line,ACTA2,ADAMTS1,ATP6AP1,B2M,BGN,BHLHE40,CAV1,CDKN2A,CDKN2B,COL1A1,COL1A2,COL4A1,COL5A1,CTGF,DCN,EGR2,ELN,ENG,ETS1,FBLN1,FBN1,FGF2,FN1,FOSB,GADD45B,GUSB,HAS2,ID1,IL1A,IL1B,IL6,ITGA1,ITGA2,JUN,JUNB,LARP6,LOXL1,LOXL2,LTBP2,MMP1,MMP13,MMP14,MMP2,NOX4,PDGFA,PMEPA1,PPIA,PPP3CA,PSMD14,PTEN,RARA,RARG,RHOB,SERPINE1,SERPINE2,SKI,SKIL,SMAD3,SMAD7,SPARC,TGFB1,TGFBR1,TGFBR2,THBS1,THBS2,TIMP1,TIMP3,TP53BP1,VCAN,VEGFA,VIM
Ct,TGFb_0.5_A_3,A,3,TGFb,0.5,20-06-2017,1,GSS2375_WellData_p7.txt,HDFn,24.28464,24.30217,24.25838,20.06726,24.25415,28.17068,21.21165,27.49187,32.26543,20.4806,19.92835,26.098,28.89042,25.21379,19.62177,35.57708,31.9966,24.45877,26.36681,20.79174,22.45398,26.59829,17.96644,32.66109,26.5531,26.40737,27.64458,26.06501,,,29.95691,27.48617,25.75278,23.40484,25.9594,25.34484,23.67793,26.06653,23.38935,23.9631,28.68544,21.57668,21.14583,27.18871,30.26745,29.48295,21.9669,24.61118,26.04608,24.07786,28.71518,24.64049,24.60343,23.26277,23.73744,24.1881,25.43497,24.2954,28.23787,21.21974,24.73766,27.05902,23.90915,20.5316,23.10213,20.0337,25.78859,24.10818,23.22409,26.96969,17.31329
Ct,TGFb_0.5_A_4,A,4,TGFb,0.5,20-06-2017,1,GSS2375_WellData_p12.txt,HDFn,24.2477,24.16286,24.3389,20.57857,24.23297,28.82848,21.34099,26.6551,30.76752,20.70872,20.17302,26.09733,26.73854,26.21908,20.77065,31.51521,29.87812,24.75248,26.88516,20.77956,22.88541,26.51321,18.25849,31.73186,27.51103,26.51645,28.83784,26.1756,,,28.58988,27.46024,25.99899,23.81409,26.19459,25.93423,23.93298,26.27546,23.33239,25.12009,30.56632,22.13621,21.25615,28.85444,30.24174,29.31623,22.34614,25.05754,26.43253,24.86851,28.27864,24.72407,25.11054,23.17669,24.45857,24.87674,26.80556,24.69222,27.71098,21.55519,24.29862,27.27085,24.25739,21.04696,23.53982,20.52276,24.58503,24.939,23.51953,26.72958,17.59609
Ct,TGFb_0.5_A_5,A,5,TGFb,0.5,20-06-2017,1,GSS2375_WellData_p13.txt,HDFn,24.56376,24.25645,24.28078,20.27569,24.45677,29.59941,21.57606,27.04378,30.83639,20.40561,20.07153,25.5798,26.63427,24.84029,21.25746,,32.57628,24.92979,25.88866,20.3347,23.04266,26.57451,18.40404,31.61501,26.45135,26.9471,27.63763,26.03442,,,28.60346,27.06717,25.71858,23.04456,25.80274,25.69368,23.95079,26.34462,23.4663,24.61005,28.87591,22.24143,21.04858,28.29638,30.08607,29.28541,22.64388,24.99736,26.54415,24.72065,28.43148,25.29824,24.53607,23.1951,24.26864,24.29954,27.06566,24.4439,27.87374,21.65704,24.67436,26.66824,24.39445,20.94645,23.47255,20.3325,24.66028,24.53198,23.26391,27.02644,17.18161
Ct,TGFb_0.5_A_6,A,6,TGFb,0.5,20-06-2017,1,GSS2375_WellData_p18.txt,HDFn,24.58146,23.31487,24.65442,20.41287,24.0142,28.60525,21.01261,26.37713,32.67899,20.23895,19.91281,26.18726,26.78935,25.28664,20.027,,31.18956,24.76279,25.83697,20.51425,22.70573,25.98812,18.29014,,26.81462,26.14956,27.90141,25.8454,,,30.02139,27.17577,25.6521,23.86522,25.51628,25.51958,23.73886,26.13373,23.2563,25.04534,28.38851,21.84266,20.78204,28.28723,29.68547,28.79803,22.22935,25.0679,27.62047,24.51121,28.16456,25.06357,24.65515,23.11457,23.91719,24.69789,26.34591,24.70765,30.37874,21.15522,24.51735,26.24272,24.14908,20.67913,23.13643,20.0717,25.19748,24.97408,23.43124,26.47923,17.30933
Ct,TGFb_0.5_B_1,B,1,TGFb,0.5,20-06-2017,2,GSS2375_WellData_p2.txt,HDFn,25.15442,24.19361,25.30594,20.46158,23.93106,28.55688,21.62257,27.20576,30.06329,20.96998,20.83913,26.52356,26.53613,25.97665,20.92331,32.34186,29.92477,25.11737,26.91973,20.62681,23.15766,27.28028,18.21801,32.02546,27.06331,26.9226,30.15558,27.43897,,,29.23495,28.61856,27.44835,24.3479,26.62603,25.69279,23.74089,26.61066,24.58107,24.16451,31.92635,23.12778,21.93129,29.38264,31.26104,29.91812,22.57634,25.95508,27.22878,25.39912,28.69892,25.33204,25.02092,23.76948,23.70353,25.19123,26.43349,25.23251,28.50775,22.15033,25.16864,28.34056,24.49446,21.31858,23.26586,20.41018,25.49318,25.44631,23.86881,28.33035,18.23741
Ct,TGFb_0.5_B_2,B,2,TGFb,0.5,20-06-2017,2,GSS2375_WellData_p5.txt,HDFn,25.01701,23.71761,24.40295,19.95647,23.16753,28.87382,20.98852,26.30323,31.17672,20.55501,20.08833,25.90799,27.11576,24.77666,20.50794,31.47134,31.2349,24.74995,25.97349,20.07765,22.85728,26.3743,17.8035,32.77353,26.71192,26.62984,29.43928,26.94583,,,27.21679,27.94527,26.19971,23.48054,25.74377,24.92736,23.17814,26.44296,24.13397,23.7405,29.7097,22.14019,20.90361,28.60436,29.54612,29.26029,22.25798,24.95791,26.39032,24.61358,28.36892,25.03567,24.31075,23.32013,23.18137,24.3129,26.81264,24.56358,28.6527,21.41897,24.69106,26.46329,24.21488,20.53912,23.08413,19.60527,24.72687,24.57838,22.96125,27.67894,17.53333
Ct,TGFb_0.5_B_3,B,3,TGFb,0.5,20-06-2017,2,GSS2375_WellData_p8.txt,HDFn,24.61193,24.15413,24.33467,20.32278,23.41118,28.50476,21.01897,26.83479,31.75977,20.84383,20.30379,26.0495,27.1857,25.47502,19.97586,,34.20636,24.47012,26.3254,20.23518,22.72674,27.12903,17.99214,32.80708,26.94427,25.98676,,27.07149,,,27.77255,28.1643,26.41889,24.19246,26.54133,25.30389,23.52074,26.76122,24.41401,23.74438,28.54783,22.15475,21.0974,29.02757,30.29806,28.83175,22.46908,24.42627,26.70242,24.73987,28.99925,25.19127,24.78286,23.46286,23.362,24.59513,26.00328,24.95559,28.7595,21.6419,25.1467,26.96282,24.09909,20.78214,23.03525,19.83548,24.6675,24.59163,22.92532,27.65716,17.63057
Ct,TGFb_0.5_B_4,B,4,TGFb,0.5,20-06-2017,2,GSS2375_WellData_p11.txt,HDFn,25.56376,24.91442,24.83309,20.57886,23.88699,28.57959,21.4847,27.24184,34.27427,21.03506,20.95912,27.0114,27.94245,26.90782,20.97097,,30.78658,24.78559,27.50153,21.16215,23.30581,27.68586,18.64109,32.39193,27.29107,26.75995,,28.32191,,,28.97136,28.56001,27.0459,24.58691,26.60141,26.63039,24.00818,27.24297,24.98063,24.72124,29.18268,23.26525,22.03482,29.34457,30.70621,30.79953,22.73941,25.75485,27.30929,25.35355,28.6653,25.39851,25.6565,24.05922,24.08114,25.45481,27.88142,25.33449,28.56041,22.23164,25.82065,27.8916,24.91242,21.89739,23.60955,20.72696,25.65669,25.13007,23.82864,27.94723,18.40829
Ct,TGFb_0.5_B_5,B,5,TGFb,0.5,20-06-2017,2,GSS2375_WellData_p14.txt,HDFn,25.20666,24.53838,24.57772,20.14297,23.57518,29.73717,21.2175,27.20313,32.26075,20.86192,21.10648,27.03105,28.3489,25.42992,20.05518,32.33159,31.43126,25.12865,26.64173,20.38154,22.93105,27.37987,18.20304,32.14813,26.97855,26.75628,29.50784,28.7963,,,28.97906,28.73988,26.78696,24.18245,26.13236,25.68979,23.64339,26.6157,24.44377,23.88304,29.359,22.81133,21.36102,29.90852,30.76558,29.91936,22.32307,25.15999,27.32536,25.24002,28.86669,25.5234,24.9861,23.94454,23.09796,25.29898,26.38062,25.07623,29.29393,21.77737,25.78014,26.57723,24.46685,20.90538,22.9856,19.93811,26.06857,24.68718,23.13334,27.69275,18.05627
Ct,TGFb_0.5_B_6,B,6,TGFb,0.5,20-06-2017,2,GSS2375_WellData_p17.txt,HDFn,24.61099,23.79833,24.31069,20.32668,23.40221,28.88778,21.05673,26.56001,31.39416,20.50125,20.02444,26.11693,27.32176,25.29272,19.63504,31.87344,30.75703,24.44703,26.79192,20.39448,22.73973,25.94055,18.20332,31.84364,27.2516,26.65921,28.15549,26.72394,,,28.91955,28.41161,27.21465,23.914,25.71196,25.72677,23.28247,26.69822,24.41768,23.72543,30.557,22.14347,20.92521,28.38109,29.64229,29.07211,22.18689,24.79625,26.51017,25.13885,28.32196,25.07812,24.54827,23.38934,23.18673,24.73996,26.6807,24.96151,28.40308,21.28166,25.20092,26.75383,23.98621,20.82141,23.07356,19.77373,24.67873,24.89544,22.90974,27.43987,17.28903
Ct,TGFb_0.5_C_1,C,1,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p3.txt,HDFn,24.67584,23.95791,23.98302,20.00108,23.22792,28.43928,20.90272,26.39527,30.13023,20.44275,20.03283,26.83675,26.95424,24.16921,20.76661,29.87269,31.98351,24.29284,26.07718,20.1461,22.84824,26.49586,17.47872,32.06913,26.30432,26.12264,28.54192,26.52409,,,29.30055,27.91633,26.17334,23.5092,25.2223,24.91856,22.86212,26.64241,24.15533,25.98802,29.36145,22.66514,20.89089,29.75292,30.41371,29.89927,22.3389,24.91066,26.64318,24.75211,27.96317,24.54729,24.16228,23.04452,22.72338,24.18748,26.37644,24.69508,27.88007,21.28067,24.66635,26.3154,23.93661,21.13953,22.79925,19.69769,23.56844,24.549,23.54273,27.58409,17.47652
Ct,TGFb_0.5_C_2,C,2,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p4.txt,HDFn,25.06844,23.84313,24.45463,20.53913,23.39585,28.71216,21.03917,26.05515,30.09694,20.74827,20.17459,26.57793,26.53952,24.39684,21.00062,,31.80589,24.66615,26.39847,20.56117,22.93802,26.21225,17.73462,32.95937,26.16878,27.02091,31.19349,26.30823,,,27.58965,28.74326,26.45087,24.71995,25.68908,25.21029,23.19921,26.25005,24.5183,26.36972,,22.91244,21.25621,28.22342,30.75009,29.66584,22.41819,25.26558,26.62087,24.77384,28.29893,25.37239,24.57426,23.1562,22.7944,24.53945,26.56676,24.79649,28.6232,21.57172,25.21961,26.60386,23.96212,21.59897,23.03538,20.08941,23.73258,24.78547,24.04465,27.6352,17.79329
Ct,TGFb_0.5_C_3,C,3,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p9.txt,HDFn,24.7755,23.95656,25.1225,20.19016,23.7646,28.96659,21.33927,26.33121,29.98466,20.78256,20.14077,26.34527,26.26089,24.59707,21.02058,32.42069,33.03247,24.63277,26.79873,20.37055,22.90973,26.75393,17.73372,29.02855,26.89258,26.87376,27.4722,26.35485,,,28.68343,28.96224,26.90262,23.8454,25.22191,25.14402,23.17313,26.30036,24.67598,26.20499,30.36596,23.08088,21.57835,29.00305,30.85947,29.68994,22.28312,25.32106,26.85888,25.49016,28.05337,25.26143,24.48521,23.23325,22.94508,24.62963,26.5155,24.8702,28.31811,21.66887,25.05593,26.8864,24.04118,21.34065,22.85837,20.23543,24.34529,25.2637,23.90694,27.173,17.815
Ct,TGFb_0.5_C_4,C,4,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p10.txt,HDFn,25.4527,24.3785,25.45432,20.5627,24.13093,29.72633,21.56133,27.22489,30.17901,20.87761,20.61902,26.73105,25.80848,24.56262,21.50173,32.92449,29.85924,25.4505,26.87579,20.77893,23.25679,26.71099,18.1711,28.61615,26.31703,26.75144,29.07016,26.83654,,,28.39063,29.40505,26.45717,24.43108,25.41277,25.42822,23.27878,26.9279,24.65341,26.41133,31.14147,23.30484,21.88466,30.05794,30.50997,29.99344,23.0022,25.33173,27.03212,25.84924,28.00219,25.84932,24.39089,23.3439,23.5182,25.44345,27.00666,25.6098,29.13647,22.19042,25.95801,27.49835,24.32101,21.78164,22.97442,20.74747,24.27434,25.52574,24.75188,27.79255,18.48925
Ct,TGFb_0.5_C_5,C,5,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p15.txt,HDFn,24.92903,24.36214,24.83478,20.073,23.5666,28.38014,21.11605,26.47819,30.21416,20.92892,19.98904,26.43466,27.04777,23.82721,19.99896,29.35205,30.46044,24.53502,26.33713,20.45644,23.13558,26.04747,17.73312,31.54619,26.42161,26.87606,28.17598,26.9554,,,27.53245,28.83546,26.2363,23.91835,25.25728,25.33657,22.98766,26.92799,24.35375,26.41422,30.62619,22.58492,21.32919,29.01902,30.31735,30.15942,22.42254,25.04988,26.79185,24.69177,28.3392,24.93401,24.10944,22.98574,22.84457,24.3649,26.29406,24.73082,27.52743,21.5453,25.16789,26.50404,23.74891,21.00452,22.7757,20.07194,23.55145,24.3644,23.81154,27.53123,17.47027
Ct,TGFb_0.5_C_6,C,6,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p16.txt,HDFn,24.68492,23.81734,24.25445,20.00432,23.28964,28.73061,21.03505,26.0789,30.75211,20.61806,20.01977,26.45645,26.50779,24.21576,19.93102,,29.56853,24.2648,26.33855,20.11158,22.64176,26.29581,17.60032,32.51004,25.8,26.94881,27.60013,26.78825,,,28.177,28.97692,26.1376,23.94187,25.29869,25.63944,22.65157,26.33752,24.28098,25.38481,29.54345,22.00422,20.83371,28.09964,29.79077,28.6024,22.08338,24.56096,27.06748,24.55935,28.04284,24.65042,24.26646,23.11835,22.69055,24.33991,26.6389,24.36205,28.76646,21.30408,24.66347,26.86515,23.6399,20.91124,22.89548,19.8186,23.32808,24.40904,23.42245,27.11275,17.31792
Ct,TGFb_0.5_D_1,D,1,TGFb,0.5,04-07-2017,1,GSS2375_WellData_p1.txt,SEN,24.73699,24.37691,24.47408,20.28288,24.2711,28.31466,21.50759,27.80266,30.46712,21.61623,20.7199,25.15,26.56648,26.47955,21.84704,,32.05457,24.51186,27.15956,20.00344,23.35204,26.68069,18.58262,,26.30554,27.6376,,27.40049,,32.59049,28.98893,28.04134,25.09906,24.03335,26.53079,25.51568,24.09679,25.66525,22.5211,22.84212,29.23424,22.24865,21.46546,29.49936,29.17035,28.19182,22.95535,25.7377,26.59782,26.73244,28.71915,26.36819,24.95695,22.65139,22.13435,25.07698,27.48051,24.62305,27.82977,21.65806,24.69715,26.94875,24.11852,20.97286,23.55932,19.40032,22.24127,25.67113,25.13577,26.13931,18.66201
Ct,TGFb_0.5_D_2,D,2,TGFb,0.5,04-07-2017,1,GSS2375_WellData_p6.txt,SEN,24.68851,24.35642,23.79701,20.11206,23.52038,28.0115,21.0479,26.88463,30.17801,21.4474,20.56543,24.32655,27.73636,26.50899,21.18782,30.36578,32.7256,24.50428,27.30405,19.36351,23.06878,25.68127,18.44702,,26.90085,26.52972,30.88134,27.01981,,,29.14853,27.46973,25.12283,23.68824,25.45129,24.72385,24.20562,25.62432,22.43479,22.28601,30.48385,21.55975,20.73373,28.81896,28.96033,27.95489,22.61416,24.63107,26.64108,25.09649,27.86765,25.79446,24.41881,22.17397,21.67066,24.58076,26.52215,23.96645,29.01587,20.85796,24.53482,26.08948,23.58477,20.06481,23.32766,18.67388,21.39102,24.48486,24.26796,25.68112,17.88474
Ct,TGFb_0.5_D_3,D,3,TGFb,0.5,04-07-2017,1,GSS2375_WellData_p7.txt,SEN,24.54249,25.18362,23.94555,19.88651,23.74937,29.25407,21.16903,27.2314,32.15513,21.58195,20.78097,25.57056,28.78187,25.83606,20.67216,,33.61254,24.57429,26.64524,19.60204,23.3737,26.0006,18.6312,,27.03801,26.82728,,28.8242,,,30.11651,27.71553,24.96305,23.67061,26.38936,25.2635,24.01504,26.57863,22.68625,22.01022,29.62945,21.18662,20.90767,28.57488,29.76217,28.36119,22.32406,25.16479,26.24013,25.39022,28.87452,25.89091,23.96548,22.19258,22.01928,24.46036,26.79758,24.10089,27.85881,20.95258,24.73195,26.03842,23.5684,20.20655,23.28544,18.61801,22.14019,24.5122,24.21433,25.89831,18.03292
Ct,TGFb_0.5_D_4,D,4,TGFb,0.5,04-07-2017,1,GSS2375_WellData_p12.txt,SEN,25.1742,24.52314,24.14744,20.42444,24.09853,29.07494,21.41299,26.88489,33.67448,22.00302,20.68263,25.65812,27.61492,27.1071,21.44253,31.50993,31.39375,24.65174,27.22536,19.95969,23.09833,26.12909,18.90606,34.44428,27.6622,27.42506,,27.76972,,,28.84484,28.2284,25.35004,24.01633,26.47686,25.67095,24.38233,26.11642,22.84066,22.58474,29.66527,21.70746,21.04583,28.64391,29.92782,28.6534,22.75443,25.39651,26.65804,25.73592,28.25762,26.1679,24.71479,22.28784,22.38294,25.19316,27.02826,24.23364,29.41746,21.1997,24.8933,26.25976,23.96626,20.80751,24.07871,19.20863,21.51987,24.95279,25.00057,25.77295,18.22446
Ct,TGFb_0.5_D_5,D,5,TGFb,0.5,04-07-2017,1,GSS2375_WellData_p13.txt,SEN,24.86886,24.82828,24.03442,20.03573,24.41348,28.89264,,27.28115,35.18274,21.76564,20.37388,25.5871,29.4679,25.87038,21.42164,,,24.38787,26.64313,19.92309,23.24088,27.02939,18.46684,,27.20174,26.76057,,27.18524,,,30.84314,27.80778,25.36941,23.64664,26.94989,25.51744,24.38475,25.89317,22.60009,21.79249,30.43387,21.6138,20.79093,28.8025,29.89464,28.43498,22.47986,25.25334,26.03588,25.3299,28.59657,25.90329,24.56672,22.49329,21.96541,24.83909,26.65581,23.88905,28.29132,21.25305,25.1688,26.446,23.91367,20.6006,23.27779,18.60471,22.55071,24.3137,24.12657,25.84368,17.80078
Ct,TGFb_0.5_D_6,D,6,TGFb,0.5,04-07-2017,1,GSS2375_WellData_p18.txt,SEN,24.22003,24.56324,23.93243,20.22755,23.99022,29.30465,21.14881,26.75885,31.66685,21.86255,20.49988,25.56417,28.0729,26.37305,20.63412,,31.61167,24.73017,27.02083,19.84748,23.58773,26.08,18.8195,,26.75756,27.33984,30.99204,27.48703,,,30.6949,27.83613,24.91763,24.34731,26.37792,25.20545,24.29156,26.35899,22.71695,21.92387,30.7963,21.43494,20.70718,29.5911,28.61364,27.89249,22.50399,25.30707,26.36327,25.66483,28.1462,25.51808,24.59645,22.24152,21.46759,25.04177,27.10406,24.57204,28.27435,20.9943,24.66265,25.9069,23.74757,20.51832,23.67264,18.63864,21.56663,24.92834,24.79743,25.70217,17.96568
Ct,TGFb_0.5_E_1,E,1,TGFb,0.5,04-07-2017,2,GSS2375_WellData_p2.txt,SEN,25.14084,25.07934,24.73821,20.61279,23.65549,28.98436,21.27625,26.36281,29.20649,21.80678,20.91839,25.58996,27.68333,26.29654,21.5185,29.26284,30.55303,25.09429,27.97595,19.34671,23.51375,26.45542,18.16247,,27.90759,27.15748,32.34864,27.57514,,,30.01506,29.48021,26.61483,24.29667,27.09328,25.87622,23.95341,26.85655,23.41569,23.19576,33.4304,22.22419,20.81643,30.46996,29.17067,27.5929,22.83358,25.92972,27.09863,25.4479,28.17592,26.12841,24.64056,23.33064,21.19376,24.9403,27.08767,25.20214,28.84976,21.83139,24.82532,26.50142,24.19485,21.32171,22.42951,17.98122,21.24302,25.30753,24.33327,27.04399,18.50021
Ct,TGFb_0.5_E_2,E,2,TGFb,0.5,04-07-2017,2,GSS2375_WellData_p5.txt,SEN,24.30486,25.16887,23.61213,19.87405,22.91915,28.02148,20.89753,26.88971,29.38771,21.49814,20.65589,25.18464,28.20663,26.28349,21.1236,29.54269,28.71569,24.39815,27.11388,18.89734,23.00345,25.97503,17.77718,,28.25893,26.06111,,27.38226,,,28.94822,28.46344,25.83158,23.58937,25.91146,24.99265,23.52843,26.77375,23.32097,22.68486,,21.50345,20.03264,,29.56275,27.4677,22.73414,24.62107,26.65611,25.05201,28.01591,25.59229,23.88709,23.08027,20.87439,24.03831,26.84189,24.69394,28.37573,21.33965,24.27036,26.234,23.44648,20.70645,22.19465,17.53204,20.84495,25.0458,23.65348,26.53646,17.9447
Ct,TGFb_0.5_E_3,E,3,TGFb,0.5,04-07-2017,2,GSS2375_WellData_p8.txt,SEN,24.82461,25.23914,24.06334,20.41832,23.31378,28.36864,21.15721,26.6731,29.88819,21.84269,20.81048,25.44725,28.96301,27.19369,20.52411,30.88612,31.97808,24.46337,27.04317,19.2416,23.23021,26.15153,18.24043,,27.69856,26.73336,,27.0504,,,30.22372,29.86083,25.59548,23.58935,26.69912,25.66345,24.23276,27.34259,23.75275,22.72299,31.77672,21.24565,20.57877,31.51073,29.19511,27.4649,22.88974,25.1744,27.11827,25.37834,28.40162,26.03025,24.34382,23.19018,20.68438,24.83637,27.04151,25.0827,28.44505,21.52725,25.18126,26.39343,24.21185,21.02537,22.55184,17.68612,21.17658,24.91914,23.9856,26.51143,18.28567
Ct,TGFb_0.5_E_4,E,4,TGFb,0.5,04-07-2017,2,GSS2375_WellData_p11.txt,SEN,25.12178,25.77148,24.44774,20.57768,23.38658,29.39194,21.42107,27.65059,31.47048,22.09496,21.29423,25.49429,29.23187,27.58019,21.59185,30.84093,32.95016,24.73411,28.00061,19.85798,23.55599,26.88934,18.6992,,27.56645,27.27786,31.04023,28.61431,,,30.09727,29.36323,26.13774,24.44331,26.65029,26.05402,24.13395,27.62302,23.97327,23.1376,29.98266,22.43958,21.14285,,30.34025,29.13638,23.05598,25.9559,26.95852,25.79876,28.90344,25.9317,24.7617,23.75555,21.68264,25.50738,27.36199,25.22869,28.05532,22.06922,25.45498,27.15246,24.53542,21.85294,23.09134,18.62125,21.93338,25.38214,24.32144,26.74757,18.8071
Ct,TGFb_0.5_E_5,E,5,TGFb,0.5,04-07-2017,2,GSS2375_WellData_p14.txt,SEN,24.93331,26.03631,24.3744,20.25935,23.16095,29.36077,21.17772,27.38555,31.1204,21.9319,21.76436,26.51619,29.80659,26.34297,20.6753,32.51224,31.0704,24.77646,26.95584,19.19402,23.1655,26.58305,18.09704,,27.804,27.12017,30.9517,28.16903,,,30.11822,28.96303,25.84288,23.67897,26.54023,25.44682,24.04477,27.08175,23.47029,22.74256,30.19239,21.99187,20.53813,29.95312,29.32085,27.95428,22.57231,25.59584,26.52206,25.9324,28.95738,26.0581,24.53992,23.34484,20.49817,25.29675,25.69083,24.70317,29.10869,21.81323,25.17804,26.51542,23.99145,21.21077,22.35614,17.86328,21.80754,24.70846,23.73081,26.74565,18.74532
Ct,TGFb_0.5_E_6,E,6,TGFb,0.5,04-07-2017,2,GSS2375_WellData_p17.txt,SEN,24.26954,24.95123,23.83103,20.15001,23.14679,29.15195,20.62323,26.0691,29.81287,21.68195,20.8918,25.44146,29.11103,26.05805,19.82794,30.30923,30.94342,24.27562,27.02748,19.16214,22.9281,25.86671,17.95542,,27.65461,26.92621,30.05723,27.02036,,,28.73295,28.44774,25.25108,23.9169,26.27287,25.33249,23.64607,27.05571,23.41539,22.50504,30.74953,21.6499,20.25054,29.92994,28.60958,27.10509,22.49585,24.9272,26.66397,25.25351,27.73494,26.03998,23.97358,23.27428,20.08979,24.94946,26.48066,24.82255,28.37148,21.28476,24.77596,26.20829,23.13779,20.65594,22.19924,17.83822,20.91161,24.84495,23.62046,26.16972,18.05998
Ct,TGFb_0.5_F_1,F,1,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p3.txt,SEN,24.49959,24.63095,23.97547,20.28777,23.10239,28.50728,20.88209,26.90104,28.92374,21.31607,20.43038,25.46964,28.10113,25.50575,20.52021,31.75065,30.90207,24.3343,27.11327,18.7702,22.94002,25.92542,17.4554,,27.63988,26.60127,29.57477,27.26834,,,27.67428,28.20514,25.40434,23.92092,26.09906,25.19951,23.62393,27.4956,23.5531,25.44313,29.92817,21.95913,20.3334,27.9874,29.36381,28.24082,22.71138,25.1808,26.39935,24.78762,27.47521,25.57149,23.1565,23.33045,20.23098,24.24897,26.58685,24.75227,29.73916,21.44287,24.48287,26.06216,23.24594,21.04369,22.11129,17.57151,21.14961,24.95989,23.91854,26.3294,18.1551
Ct,TGFb_0.5_F_2,F,2,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p4.txt,SEN,24.60977,24.68571,24.2787,20.57722,23.3326,27.76358,21.10341,26.43487,29.04356,21.80225,20.45198,25.67838,27.60078,26.30353,21.19672,31.40645,31.52586,24.51941,27.42233,19.02245,22.75379,25.55106,17.63821,,27.80569,26.59164,30.50835,27.28008,,31.21622,27.79044,28.43054,25.90035,23.90246,26.26819,25.26152,23.96493,27.41395,23.49911,25.53265,28.83581,22.45544,20.71092,28.20454,28.93825,29.18883,22.60535,25.69132,26.86813,24.94254,27.82737,25.90256,23.60642,23.18468,20.50099,24.65398,26.76953,24.50424,28.43592,21.78202,25.04077,26.4879,23.75875,21.27019,22.32393,18.23312,21.13662,24.76888,24.12693,26.59946,18.41554
Ct,TGFb_0.5_F_3,F,3,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p9.txt,SEN,24.56682,24.30625,24.46567,20.7107,23.52582,30.35059,21.36779,27.12804,28.63691,21.6238,20.47436,25.80892,27.30493,26.99182,21.41115,31.44361,31.92286,24.43798,27.66128,19.16912,23.09013,25.93933,17.66341,,27.78772,26.8637,31.02074,27.22311,,29.97894,28.37033,29.92628,25.87655,24.4095,26.36811,25.29631,23.8236,28.02974,23.65711,26.10496,29.33219,22.43462,20.8244,28.30551,29.61462,28.65159,22.78128,25.67555,26.87848,25.8324,27.72734,25.99714,23.61777,23.62666,20.82368,24.90045,27.52459,25.1354,29.52242,21.73655,24.95171,26.52924,23.60499,21.23424,22.1358,18.31713,21.55721,25.34858,24.65977,26.96721,18.48324
Ct,TGFb_0.5_F_4,F,4,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p10.txt,SEN,25.20118,24.9469,25.11866,21.06924,23.99634,30.3597,21.72961,26.89971,28.23774,21.64761,20.6013,25.67642,26.85861,26.35872,21.7527,31.65586,32.19493,24.96438,27.62196,19.36197,23.65459,26.68958,17.94527,33.45921,28.39757,26.73551,29.89711,26.87806,,32.51527,28.15423,29.59001,25.83533,24.51462,26.58262,25.77872,24.1409,27.58697,23.81962,26.25426,31.35113,22.20777,21.37937,28.68043,29.9062,28.76076,23.11549,25.62955,27.474,25.84414,28.40523,26.12444,23.96931,23.60866,21.16844,25.069,27.39201,25.30076,29.30597,22.27613,25.18305,26.60377,24.19049,21.52993,22.53031,18.6898,22.21227,25.84061,24.94392,27.17947,18.8425
Ct,TGFb_0.5_F_5,F,5,TGFb,0.5,11-07-2017,3,GSS2375_WellData_p15.txt,SEN,24.77267,25.05507,24.38392,20.41896,23.32919,28.75685,21.39559,26.93074,30.03061,21.81638,20.82774,25.54439,29.16042,25.54716,20.49679,31.98562,29.86594,24.45479,27.07263,19.10294,23.08687,26.08151,17.81702,,27.98229,27.50163,30.79478,27.78459,,30.56697,28.8832,29.02974,25.68541,24.18008,25.93078,25.55624,24.13598,27.35276,24.03275,25.62768,,21.69707,20.95141,28.65194,29.76537,28.22286,22.81482,25.0668,26.93308,25.22082,29.04589,25.46757,23.30712,23.38142,20.33618,24.43801,26.9966,24.93007,29.70305,21.60946,25.02472,26.00838,23.51168,20.99406,22.38254,18.04185,21.74774,25.02019,23.87894,26.82822,18.17024
