cell_line,treatment,replicate,Assay,time,Ct,Norm2ref
A,Control,1,PPIA,1.0,22.49638,0.448864513374
A,Control,1,PPIA,2.0,22.64712,0.472942199054
A,Control,1,PPIA,3.0,23.13025,0.413511511395
A,Control,1,PPIA,4.0,22.91383,0.424641238528
A,Control,1,PPIA,8.0,23.27131,0.408306494585
A,Control,1,PPIA,12.0,22.94453,0.428333124815
A,Control,1,PPIA,24.0,22.84854,0.412498030665
A,Control,1,PPIA,48.0,22.75202,0.415483908985
A,Control,1,PPIA,72.0,23.26915,0.423845789095
A,Control,1,PPIA,96.0,23.20221,0.403702849476
A,Control,1,PPP3CA,0.5,25.50662,0.0689440466553
A,Control,1,PPP3CA,1.0,25.24022,0.0670096159241
A,Control,1,PPP3CA,2.0,25.76554,0.0544590557941
A,Control,1,PPP3CA,3.0,25.4766,0.0813141026542
A,Control,1,PPP3CA,4.0,25.2159,0.086105332029
A,Control,1,PPP3CA,8.0,25.78501,0.0714968960472
A,Control,1,PPP3CA,12.0,25.57704,0.0690744105677
A,Control,1,PPP3CA,24.0,25.18491,0.0816778746745
A,Control,1,PPP3CA,48.0,25.08064,0.0827122319905
A,Control,1,PPP3CA,72.0,25.05467,0.122945544571
A,Control,1,PPP3CA,96.0,25.49772,0.0822326809722
A,Control,1,PSMD14,0.5,26.32351,0.0391370761669
A,Control,1,PSMD14,1.0,26.73946,0.0237039606773
A,Control,1,PSMD14,2.0,26.85729,0.0255517476406
A,Control,1,PSMD14,3.0,26.42548,0.0421235079812
A,Control,1,PSMD14,4.0,26.95976,0.0257084490724
A,Control,1,PSMD14,8.0,26.83919,0.0344308216706
A,Control,1,PSMD14,12.0,26.63782,0.0331123945951
A,Control,1,PSMD14,24.0,27.27063,0.019241554091
A,Control,1,PSMD14,48.0,26.76885,0.025666573348
A,Control,1,PSMD14,72.0,27.18678,0.0280468266913
A,Control,1,PSMD14,96.0,27.23028,0.0247452542372
A,Control,1,PTEN,0.5,25.49391,0.0695541202559
A,Control,1,PTEN,1.0,25.21744,0.0680760881577
A,Control,1,PTEN,2.0,25.39395,0.070457924096
A,Control,1,PTEN,3.0,25.80604,0.06471344976
A,Control,1,PTEN,4.0,25.51211,0.0701232362134
A,Control,1,PTEN,8.0,25.39665,0.0935826193815
A,Control,1,PTEN,12.0,25.49028,0.0733558155907
A,Control,1,PTEN,24.0,25.55183,0.0633359811267
A,Control,1,PTEN,48.0,25.31481,0.070319786961
A,Control,1,PTEN,72.0,25.36715,0.0990026779032
A,Control,1,PTEN,96.0,25.53757,0.079992340524
A,Control,1,RARA,0.5,28.51082,0.00859295342106
A,Control,1,RARA,1.0,27.53029,0.0137011609013
A,Control,1,RARA,2.0,28.45218,0.00845884135286
A,Control,1,RARA,3.0,28.47672,0.0101634174273
A,Control,1,RARA,4.0,27.98421,0.0126382138125
A,Control,1,RARA,8.0,28.24996,0.0129498071237
A,Control,1,RARA,12.0,27.80331,0.0147619299181
A,Control,1,RARA,24.0,28.07437,0.0110227586215
A,Control,1,RARA,48.0,27.57572,0.0146715439469
A,Control,1,RARA,72.0,27.99607,0.0160052759279
A,Control,1,RARA,96.0,28.06795,0.0138461210373
A,Control,1,RARG,0.5,25.29664,0.0797456585996
A,Control,1,RARG,1.0,25.00788,0.0787187950844
A,Control,1,RARG,2.0,25.54287,0.0635477906941
A,Control,1,RARG,3.0,25.33517,0.0896892817213
A,Control,1,RARG,4.0,25.02868,0.0980367445699
A,Control,1,RARG,8.0,25.22395,0.105483146776
A,Control,1,RARG,12.0,25.63226,0.0664805052295
A,Control,1,RARG,24.0,25.00176,0.0927338033693
A,Control,1,RARG,48.0,25.24934,0.0735844384826
A,Control,1,RARG,72.0,25.04395,0.123862498596
A,Control,1,RARG,96.0,25.0991,0.108402931381
A,Control,1,RHOB,0.5,25.62996,0.0632947561405
A,Control,1,RHOB,1.0,25.20095,0.0688586615274
A,Control,1,RHOB,2.0,25.78786,0.0536230012819
A,Control,1,RHOB,3.0,25.95124,0.0585173966178
A,Control,1,RHOB,4.0,25.81639,0.0567890421595
A,Control,1,RHOB,8.0,25.99369,0.0618683093417
A,Control,1,RHOB,12.0,25.74321,0.0615594928454
A,Control,1,RHOB,24.0,25.8348,0.0520556704869
A,Control,1,RHOB,48.0,25.32941,0.0696117430417
A,Control,1,RHOB,72.0,25.52234,0.0889058005431
A,Control,1,RHOB,96.0,25.06576,0.110937242429
A,Control,1,SERPINE1,0.5,23.69802,0.241512504048
A,Control,1,SERPINE1,1.0,23.35592,0.247381916394
A,Control,1,SERPINE1,2.0,23.59834,0.244603301131
A,Control,1,SERPINE1,3.0,23.70511,0.277611530675
A,Control,1,SERPINE1,4.0,24.01159,0.198409964694
A,Control,1,SERPINE1,8.0,24.2326,0.209705182484
A,Control,1,SERPINE1,12.0,24.29347,0.168155183458
A,Control,1,SERPINE1,24.0,24.51989,0.129507642053
A,Control,1,SERPINE1,48.0,24.13599,0.15919804341
A,Control,1,SERPINE1,72.0,24.32768,0.203497271936
A,Control,1,SERPINE1,96.0,23.97155,0.23684673267
A,Control,1,SERPINE2,0.5,24.2888,0.160360395968
A,Control,1,SERPINE2,1.0,24.04084,0.153881526172
A,Control,1,SERPINE2,2.0,24.24209,0.156557635747
A,Control,1,SERPINE2,3.0,24.62079,0.147160194877
A,Control,1,SERPINE2,4.0,24.58885,0.132981401143
A,Control,1,SERPINE2,8.0,24.76351,0.145140738463
A,Control,1,SERPINE2,12.0,24.49904,0.145823501737
A,Control,1,SERPINE2,24.0,24.22021,0.159407248418
A,Control,1,SERPINE2,48.0,24.52381,0.121672455548
A,Control,1,SERPINE2,72.0,24.48087,0.18299693105
A,Control,1,SERPINE2,96.0,24.36744,0.180008342498
A,Control,1,SKI,0.5,25.13403,0.0892601344605
A,Control,1,SKI,1.0,24.64506,0.101227413679
A,Control,1,SKI,2.0,25.19534,0.0808569603384
A,Control,1,SKI,3.0,25.4861,0.0807804166273
A,Control,1,SKI,4.0,25.22215,0.085733115937
A,Control,1,SKI,8.0,25.24227,0.104152142377
A,Control,1,SKI,12.0,25.29257,0.0841300584234
A,Control,1,SKI,24.0,24.86593,0.101888924153
A,Control,1,SKI,48.0,24.80182,0.10034666048
A,Control,1,SKI,72.0,24.88647,0.138148457519
A,Control,1,SKI,96.0,24.93545,0.121424013883
A,Control,1,SKIL,0.5,26.63821,0.0314669201334
A,Control,1,SKIL,1.0,26.74207,0.0236611162738
A,Control,1,SKIL,2.0,27.05648,0.0222565807342
A,Control,1,SKIL,3.0,27.33209,0.0224702408266
A,Control,1,SKIL,4.0,27.24015,0.0211675247884
A,Control,1,SKIL,8.0,27.02248,0.0303229604234
A,Control,1,SKIL,12.0,26.64261,0.033002637957
A,Control,1,SKIL,24.0,27.00932,0.0230622828419
A,Control,1,SKIL,48.0,26.52409,0.0304122108755
A,Control,1,SKIL,72.0,26.70948,0.0390449928665
A,Control,1,SKIL,96.0,26.71034,0.0354821114866
A,Control,1,SMAD3,0.5,24.88543,0.106045829525
A,Control,1,SMAD3,1.0,24.48151,0.113378732284
A,Control,1,SMAD3,2.0,25.15638,0.0830702542071
A,Control,1,SMAD3,3.0,25.17678,0.100096913689
A,Control,1,SMAD3,4.0,24.85723,0.110407982568
A,Control,1,SMAD3,8.0,25.36925,0.0953769474834
A,Control,1,SMAD3,12.0,25.05801,0.0989830396387
A,Control,1,SMAD3,24.0,24.86853,0.101705467061
A,Control,1,SMAD3,48.0,25.06035,0.0838837117167
A,Control,1,SMAD3,72.0,25.46984,0.0922006900976
A,Control,1,SMAD3,96.0,25.70635,0.0711607573391
A,Control,1,SMAD7,0.5,29.12618,0.0056091963083
A,Control,1,SMAD7,1.0,27.69128,0.0122544704114
A,Control,1,SMAD7,2.0,29.2267,0.00494489560696
A,Control,1,SMAD7,3.0,29.71461,0.00430921082115
A,Control,1,SMAD7,4.0,28.81777,0.00709184337057
A,Control,1,SMAD7,8.0,28.54059,0.0105870497131
A,Control,1,SMAD7,12.0,28.83241,0.00723357803024
A,Control,1,SMAD7,24.0,28.76785,0.00681603820195
A,Control,1,SMAD7,48.0,27.74887,0.0130122522906
A,Control,1,SMAD7,72.0,28.09261,0.0149693081944
A,Control,1,SMAD7,96.0,28.0553,0.013968061971
A,Control,1,SPARC,0.5,22.14995,0.706244577219
A,Control,1,SPARC,1.0,21.90727,0.675235167029
A,Control,1,SPARC,2.0,22.02436,0.728244991565
A,Control,1,SPARC,3.0,22.00609,0.901350043309
A,Control,1,SPARC,4.0,22.07847,0.757688306968
A,Control,1,SPARC,8.0,22.44242,0.725282236698
A,Control,1,SPARC,12.0,22.13318,0.751661573034
A,Control,1,SPARC,24.0,22.10762,0.689383721083
A,Control,1,SPARC,48.0,21.73931,0.838320904324
A,Control,1,SPARC,72.0,22.13599,0.929657597138
A,Control,1,SPARC,96.0,22.01668,0.918209761792
A,Control,1,TGFB1,0.5,24.77239,0.114689068216
A,Control,1,TGFB1,1.0,24.84671,0.0880228533015
A,Control,1,TGFB1,2.0,24.76251,0.109147105709
A,Control,1,TGFB1,3.0,24.92372,0.119288708787
A,Control,1,TGFB1,4.0,24.90708,0.10665817026
A,Control,1,TGFB1,8.0,25.07042,0.117327606862
A,Control,1,TGFB1,12.0,24.69038,0.127711040606
A,Control,1,TGFB1,24.0,24.95424,0.0958391641969
A,Control,1,TGFB1,48.0,24.66153,0.110594727252
A,Control,1,TGFB1,72.0,24.96146,0.131151058734
A,Control,1,TGFB1,96.0,25.42478,0.0864971060351
A,Control,1,TGFBR1,0.5,26.96906,0.0250183384722
A,Control,1,TGFBR1,1.0,28.01016,0.00982431100942
A,Control,1,TGFBR1,2.0,27.45479,0.0168871043549
A,Control,1,TGFBR1,3.0,27.42606,0.0210532883331
A,Control,1,TGFBR1,4.0,26.63603,0.0321757232646
A,Control,1,TGFBR1,8.0,27.24536,0.0259823263652
A,Control,1,TGFBR1,12.0,27.23481,0.0218916598612
A,Control,1,TGFBR1,24.0,26.99294,0.0233256183486
A,Control,1,TGFBR1,48.0,26.15333,0.0393240169274
A,Control,1,TGFBR1,72.0,26.30077,0.0518321611684
A,Control,1,TGFBR1,96.0,25.77476,0.067865194714
A,Control,1,TGFBR2,0.5,24.42821,0.145589658809
A,Control,1,TGFBR2,1.0,24.26956,0.131321218655
A,Control,1,TGFBR2,2.0,24.67437,0.116023244947
A,Control,1,TGFBR2,3.0,24.5347,0.156208990796
A,Control,1,TGFBR2,4.0,24.31824,0.160417827929
A,Control,1,TGFBR2,8.0,24.54384,0.169011628952
A,Control,1,TGFBR2,12.0,24.17964,0.181960241091
A,Control,1,TGFBR2,24.0,24.04535,0.179947646256
A,Control,1,TGFBR2,48.0,24.06215,0.167558236428
A,Control,1,TGFBR2,72.0,24.46714,0.184746810031
A,Control,1,TGFBR2,96.0,24.38461,0.177878700466
A,Control,1,THBS1,0.5,21.30158,1.27156903525
A,Control,1,THBS1,1.0,21.05884,1.21578822246
A,Control,1,THBS1,2.0,20.9422,1.5418429048
A,Control,1,THBS1,3.0,21.32428,1.44590162323
A,Control,1,THBS1,4.0,21.20894,1.38434774362
A,Control,1,THBS1,8.0,21.32611,1.57235221027
A,Control,1,THBS1,12.0,21.53169,1.14048316943
A,Control,1,THBS1,24.0,21.16509,1.32492356867
A,Control,1,THBS1,48.0,21.22426,1.1979971782
A,Control,1,THBS1,72.0,21.45831,1.48704814701
A,Control,1,THBS1,96.0,21.47288,1.33857286595
A,Control,1,THBS2,0.5,23.31127,0.315764259339
A,Control,1,THBS2,1.0,23.18023,0.279418984201
A,Control,1,THBS2,2.0,23.36333,0.287877268453
A,Control,1,THBS2,3.0,23.84903,0.251254161534
A,Control,1,THBS2,4.0,23.44194,0.294472821018
A,Control,1,THBS2,8.0,23.22574,0.421409405859
A,Control,1,THBS2,12.0,23.18697,0.362076175553
A,Control,1,THBS2,24.0,23.08563,0.349986004513
A,Control,1,THBS2,48.0,23.0965,0.327231720694
A,Control,1,THBS2,72.0,23.17588,0.452152504219
A,Control,1,THBS2,96.0,23.50698,0.326826229049
A,Control,1,TIMP1,0.5,20.87443,1.70971966234
A,Control,1,TIMP1,1.0,20.64687,1.61760790023
A,Control,1,TIMP1,2.0,20.88249,1.60699537793
A,Control,1,TIMP1,3.0,20.91589,1.91900623242
A,Control,1,TIMP1,4.0,20.82659,1.80444652419
A,Control,1,TIMP1,8.0,21.11002,1.82641475602
A,Control,1,TIMP1,12.0,20.92371,1.73823742952
A,Control,1,TIMP1,24.0,20.99027,1.49560493509
A,Control,1,TIMP1,48.0,20.58983,1.85968014899
A,Control,1,TIMP1,72.0,21.20167,1.77656608972
A,Control,1,TIMP1,96.0,21.20279,1.61416233324
A,Control,1,TIMP3,0.5,25.1221,0.0900013087108
A,Control,1,TIMP3,1.0,24.62354,0.102748693057
A,Control,1,TIMP3,2.0,24.75545,0.109682539105
A,Control,1,TIMP3,3.0,25.02408,0.111272531184
A,Control,1,TIMP3,4.0,24.68276,0.124600899532
A,Control,1,TIMP3,8.0,25.47907,0.0883861678619
A,Control,1,TIMP3,12.0,25.05505,0.0991863331696
A,Control,1,TIMP3,24.0,24.51173,0.130242223232
A,Control,1,TIMP3,48.0,23.47508,0.251704778358
A,Control,1,TIMP3,72.0,23.70613,0.313086098925
A,Control,1,TIMP3,96.0,23.368,0.359876967167
A,Control,1,TP53BP1,0.5,25.92125,0.0517226423496
A,Control,1,TP53BP1,1.0,25.28246,0.0650761155617
A,Control,1,TP53BP1,2.0,25.56067,0.0627685537986
A,Control,1,TP53BP1,3.0,25.91479,0.0600146862343
A,Control,1,TP53BP1,4.0,25.58973,0.0664501556377
A,Control,1,TP53BP1,8.0,25.9835,0.0623068426082
A,Control,1,TP53BP1,12.0,25.80418,0.0590121223853
A,Control,1,TP53BP1,24.0,25.83831,0.05192917576
A,Control,1,TP53BP1,48.0,25.61657,0.0570477781907
A,Control,1,TP53BP1,72.0,26.03863,0.0621600450309
A,Control,1,TP53BP1,96.0,25.75268,0.0689118393194
A,Control,1,VCAN,0.5,24.43898,0.144506850313
A,Control,1,VCAN,1.0,24.22299,0.135629409584
A,Control,1,VCAN,2.0,24.36267,0.144004497926
A,Control,1,VCAN,3.0,24.5943,0.149887231791
A,Control,1,VCAN,4.0,24.42493,0.148982665947
A,Control,1,VCAN,8.0,24.52607,0.171106256801
A,Control,1,VCAN,12.0,24.34337,0.162438459585
A,Control,1,VCAN,24.0,24.0506,0.17929400272
A,Control,1,VCAN,48.0,23.82972,0.196849439529
A,Control,1,VCAN,72.0,24.07542,0.242379797443
A,Control,1,VCAN,96.0,24.02609,0.228060053568
A,Control,1,VEGFA,0.5,26.26892,0.0406463549093
A,Control,1,VEGFA,1.0,27.26833,0.0164291533828
A,Control,1,VEGFA,2.0,26.86323,0.025446759858
A,Control,1,VEGFA,3.0,27.7033,0.0173725024796
A,Control,1,VEGFA,4.0,27.42196,0.0186612105746
A,Control,1,VEGFA,8.0,27.2471,0.0259510085921
A,Control,1,VEGFA,12.0,27.12445,0.0236319936924
A,Control,1,VEGFA,24.0,27.25566,0.0194422518694
A,Control,1,VEGFA,48.0,26.80533,0.02502570479
A,Control,1,VEGFA,72.0,26.69818,0.0393520160581
A,Control,1,VEGFA,96.0,26.26607,0.0482778645926
A,Control,1,VIM,0.5,17.87128,13.707654127
A,Control,1,VIM,1.0,17.63473,13.0502175176
A,Control,1,VIM,2.0,17.95501,12.225705199
A,Control,1,VIM,3.0,17.90806,15.4355972058
A,Control,1,VIM,4.0,17.97732,13.0034847225
A,Control,1,VIM,8.0,17.99216,15.8550928453
A,Control,1,VIM,12.0,17.96718,13.4931488229
A,Control,1,VIM,24.0,17.86003,13.0952267598
A,Control,1,VIM,48.0,17.73882,13.4176909083
A,Control,1,VIM,72.0,18.32703,13.0296945541
A,Control,1,VIM,96.0,18.54759,10.1681525511
A,Control,2,ACTA2,0.5,24.30547,0.138511843848
A,Control,2,ACTA2,1.0,24.16753,0.104630607935
A,Control,2,ACTA2,2.0,24.67383,0.0724319768124
A,Control,2,ACTA2,3.0,24.55221,0.1240582026
A,Control,2,ACTA2,4.0,24.8972,0.102140942054
A,Control,2,ACTA2,8.0,24.5462,0.121746601954
A,Control,2,ACTA2,12.0,24.67699,0.128716765985
A,Control,2,ACTA2,24.0,24.13531,0.139224715178
A,Control,2,ACTA2,48.0,23.70654,0.187972179998
A,Control,2,ACTA2,72.0,23.52131,0.267100401633
A,Control,2,ACTA2,96.0,23.52209,0.273302946191
A,Control,2,ADAMTS1,0.5,23.77465,0.200115004444
A,Control,2,ADAMTS1,1.0,23.94495,0.122084914994
A,Control,2,ADAMTS1,2.0,24.08601,0.108863373976
A,Control,2,ADAMTS1,3.0,24.29063,0.148719840478
A,Control,2,ADAMTS1,4.0,23.67755,0.237876255388
A,Control,2,ADAMTS1,8.0,24.39582,0.135121898727
A,Control,2,ADAMTS1,12.0,24.19791,0.179412447131
A,Control,2,ADAMTS1,24.0,24.25686,0.127975295823
A,Control,2,ADAMTS1,48.0,24.01295,0.152003986207
A,Control,2,ADAMTS1,72.0,24.35043,0.150343463528
A,Control,2,ADAMTS1,96.0,24.34257,0.15475875332
A,Control,2,ATP6AP1,0.5,24.61666,0.111637315909
A,Control,2,ATP6AP1,1.0,24.25183,0.0986919931838
A,Control,2,ATP6AP1,2.0,24.60822,0.0758020439315
A,Control,2,ATP6AP1,3.0,24.61643,0.118656993018
A,Control,2,ATP6AP1,4.0,25.05551,0.0915258562372
A,Control,2,ATP6AP1,8.0,24.84599,0.0989033646011
A,Control,2,ATP6AP1,12.0,25.08009,0.0973396831652
A,Control,2,ATP6AP1,24.0,25.04191,0.0742681394207
A,Control,2,ATP6AP1,48.0,24.82688,0.0864644598633
A,Control,2,ATP6AP1,72.0,24.66861,0.12058764869
A,Control,2,ATP6AP1,96.0,24.83726,0.109834478924
A,Control,2,B2M,0.5,20.38374,2.09915871079
A,Control,2,B2M,1.0,19.84387,2.09512577512
A,Control,2,B2M,2.0,19.81081,2.10787681821
A,Control,2,B2M,3.0,20.3039,2.35773084691
A,Control,2,B2M,4.0,20.53273,2.1039540189
A,Control,2,B2M,8.0,20.28348,2.3370253952
A,Control,2,B2M,12.0,20.56899,2.21955720041
A,Control,2,B2M,24.0,20.04821,2.36622497194
A,Control,2,B2M,48.0,20.21478,2.11455056977
A,Control,2,B2M,72.0,20.28649,2.51450435211
A,Control,2,B2M,96.0,20.43561,2.32149297825
A,Control,2,BGN,0.5,24.68689,0.106332995767
A,Control,2,BGN,1.0,24.19769,0.10246597669
A,Control,2,BGN,2.0,24.4632,0.0838178055129
A,Control,2,BGN,3.0,24.77457,0.106337991909
A,Control,2,BGN,4.0,24.72308,0.115243171588
A,Control,2,BGN,8.0,24.82277,0.100508081361
A,Control,2,BGN,12.0,24.43032,0.152717986181
A,Control,2,BGN,24.0,24.15026,0.137789441448
A,Control,2,BGN,48.0,23.74217,0.183386718521
A,Control,2,BGN,72.0,23.82734,0.216048040382
A,Control,2,BGN,96.0,23.66142,0.248142871804
A,Control,2,BHLHE40,0.5,29.06783,0.00510356558778
A,Control,2,BHLHE40,1.0,28.58804,0.00488599077397
A,Control,2,BHLHE40,2.0,28.47559,0.0051938157833
A,Control,2,BHLHE40,3.0,29.15691,0.00509885502163
A,Control,2,BHLHE40,4.0,29.01377,0.00588828483206
A,Control,2,BHLHE40,8.0,28.60974,0.00728130829891
A,Control,2,BHLHE40,12.0,29.08954,0.00604401052844
A,Control,2,BHLHE40,24.0,30.07066,0.0022750867091
A,Control,2,BHLHE40,48.0,27.85932,0.0105677427509
A,Control,2,BHLHE40,72.0,28.16083,0.01071617644
A,Control,2,BHLHE40,96.0,28.93589,0.00641103463114
A,Control,2,CAV1,0.5,21.26735,1.1377639289
A,Control,2,CAV1,1.0,20.83868,1.05133821244
A,Control,2,CAV1,2.0,21.18266,0.814474005547
A,Control,2,CAV1,3.0,21.36292,1.13161172722
A,Control,2,CAV1,4.0,21.53787,1.04823571912
A,Control,2,CAV1,8.0,21.4877,1.01427819776
A,Control,2,CAV1,12.0,21.47446,1.18493004505
A,Control,2,CAV1,24.0,21.50772,0.860398697766
A,Control,2,CAV1,48.0,21.83587,0.687418728459
A,Control,2,CAV1,72.0,21.98898,0.772594895257
A,Control,2,CAV1,96.0,22.42512,0.584608583698
A,Control,2,CDKN2A,0.5,26.54192,0.029393301997
A,Control,2,CDKN2A,1.0,26.44878,0.021524549524
A,Control,2,CDKN2A,2.0,27.2048,0.0125323481174
A,Control,2,CDKN2A,3.0,27.49486,0.01613613683
A,Control,2,CDKN2A,4.0,26.53002,0.0329360915792
A,Control,2,CDKN2A,8.0,28.00659,0.0110605229658
A,Control,2,CDKN2A,12.0,26.8121,0.0293023846848
A,Control,2,CDKN2A,24.0,27.33628,0.015140086376
A,Control,2,CDKN2A,48.0,27.18338,0.0168834209219
A,Control,2,CDKN2A,72.0,26.67203,0.0300755316465
A,Control,2,CDKN2A,96.0,26.81162,0.0279509846531
A,Control,2,CDKN2B,0.5,32.25262,0.000561250034269
A,Control,2,CDKN2B,1.0,32.53709,0.000316351674943
A,Control,2,CDKN2B,2.0,31.2679,0.000749751726678
A,Control,2,CDKN2B,3.0,31.06333,0.00136013826633
A,Control,2,CDKN2B,4.0,30.73334,0.00178791414452
A,Control,2,CDKN2B,8.0,32.67253,0.000435700204606
A,Control,2,CDKN2B,12.0,32.23813,0.00068156170102
A,Control,2,CDKN2B,24.0,31.13602,0.00108715792773
A,Control,2,CDKN2B,48.0,30.62786,0.00155084590835
A,Control,2,CDKN2B,72.0,30.83945,0.00167376656658
A,Control,2,CDKN2B,96.0,30.83492,0.0017189495483
A,Control,2,COL1A1,0.5,20.53734,1.88715281023
A,Control,2,COL1A1,1.0,20.12321,1.72631633808
A,Control,2,COL1A1,2.0,20.40582,1.39549848685
A,Control,2,COL1A1,3.0,20.71033,1.77887980356
A,Control,2,COL1A1,4.0,20.75863,1.79900996189
A,Control,2,COL1A1,8.0,21.09232,1.33406911508
A,Control,2,COL1A1,12.0,20.69701,2.03108679067
A,Control,2,COL1A1,24.0,20.57124,1.6466766027
A,Control,2,COL1A1,48.0,19.64691,3.13446900323
A,Control,2,COL1A1,72.0,19.13023,5.60429947429
A,Control,2,COL1A1,96.0,18.94984,6.50172671621
A,Control,2,COL1A2,0.5,19.83698,3.06645387072
A,Control,2,COL1A2,1.0,19.75962,2.2211192542
A,Control,2,COL1A2,2.0,19.93005,1.94066427407
A,Control,2,COL1A2,3.0,20.23111,2.47974029323
A,Control,2,COL1A2,4.0,19.97397,3.09912978978
A,Control,2,COL1A2,8.0,20.06575,2.71773240426
A,Control,2,COL1A2,12.0,20.00886,3.27251972721
A,Control,2,COL1A2,24.0,19.70772,2.996082284
A,Control,2,COL1A2,48.0,19.49017,3.49419727732
A,Control,2,COL1A2,72.0,19.3775,4.72156146191
A,Control,2,COL1A2,96.0,19.31387,5.05178386816
A,Control,2,COL4A1,0.5,25.71839,0.0520182346138
A,Control,2,COL4A1,1.0,25.77579,0.0343181800067
A,Control,2,COL4A1,2.0,26.30869,0.0233232162706
A,Control,2,COL4A1,3.0,26.61674,0.0296578748154
A,Control,2,COL4A1,4.0,26.13992,0.0431622288282
A,Control,2,COL4A1,8.0,25.84098,0.049623710069
A,Control,2,COL4A1,12.0,26.12724,0.0471049306072
A,Control,2,COL4A1,24.0,25.77726,0.044610812866
A,Control,2,COL4A1,48.0,25.44759,0.0562322296832
A,Control,2,COL4A1,72.0,25.48965,0.0682566798416
A,Control,2,COL4A1,96.0,24.92919,0.103054036324
A,Control,2,COL5A1,0.5,26.51957,0.0298522037517
A,Control,2,COL5A1,1.0,26.42955,0.0218133756232
A,Control,2,COL5A1,2.0,26.74875,0.0171916349032
A,Control,2,COL5A1,3.0,26.96502,0.0232968552246
A,Control,2,COL5A1,4.0,26.92945,0.0249707536649
A,Control,2,COL5A1,8.0,26.64124,0.0284962010638
A,Control,2,COL5A1,12.0,26.71033,0.031444072444
A,Control,2,COL5A1,24.0,26.91507,0.0202733350259
A,Control,2,COL5A1,48.0,26.28236,0.0315278600986
A,Control,2,COL5A1,72.0,25.74666,0.0571185850127
A,Control,2,COL5A1,96.0,25.9617,0.0503788820221
A,Control,2,CTGF,0.5,25.76031,0.0505285030027
A,Control,2,CTGF,1.0,25.91351,0.0311936645031
A,Control,2,CTGF,2.0,26.18255,0.0254542533892
A,Control,2,CTGF,3.0,26.55726,0.0309061773111
A,Control,2,CTGF,4.0,26.16474,0.0424260205871
A,Control,2,CTGF,8.0,26.63482,0.0286232918658
A,Control,2,CTGF,12.0,27.56454,0.0173938594146
A,Control,2,CTGF,24.0,26.15856,0.0342497494939
A,Control,2,CTGF,48.0,25.14411,0.0693971902781
A,Control,2,CTGF,72.0,24.76367,0.112898173451
A,Control,2,CTGF,96.0,24.23596,0.166628018715
A,Control,2,DCN,0.5,20.50447,1.93064277487
A,Control,2,DCN,1.0,20.00848,1.86920766036
A,Control,2,DCN,2.0,20.17212,1.64089231073
A,Control,2,DCN,3.0,20.52336,2.02502403719
A,Control,2,DCN,4.0,20.6368,1.95752831454
A,Control,2,DCN,8.0,20.19076,2.49215432869
A,Control,2,DCN,12.0,20.22532,2.8165750013
A,Control,2,DCN,24.0,20.03308,2.39117090224
A,Control,2,DCN,48.0,19.69563,3.03038493329
A,Control,2,DCN,72.0,19.66506,3.86831170473
A,Control,2,DCN,96.0,19.98115,3.1810717601
A,Control,2,EGR2,0.5,31.37731,0.00102955830457
A,Control,2,EGR2,24.0,33.06959,0.000284596836602
A,Control,2,EGR2,48.0,31.73467,0.000720088108513
A,Control,2,EGR2,72.0,32.24462,0.000631970155757
A,Control,2,EGR2,96.0,28.91183,0.00651884874821
A,Control,2,ELN,0.5,31.13926,0.00121425845587
A,Control,2,ELN,1.0,31.87565,0.000500360961658
A,Control,2,ELN,2.0,30.79585,0.00103996490587
A,Control,2,ELN,3.0,29.83133,0.00319486133879
A,Control,2,ELN,4.0,30.20507,0.00257852755028
A,Control,2,ELN,8.0,33.10888,0.000321983283786
A,Control,2,ELN,12.0,30.99137,0.00161739961553
A,Control,2,ELN,24.0,29.6701,0.00300316039815
A,Control,2,ELN,48.0,30.45112,0.00175296275992
A,Control,2,ELN,72.0,28.6084,0.00785792465711
A,Control,2,ELN,96.0,27.74935,0.0145919137486
A,Control,2,ENG,0.5,24.89906,0.0917906648355
A,Control,2,ENG,1.0,24.57466,0.0789042518966
A,Control,2,ENG,2.0,24.50961,0.0811643815894
A,Control,2,ENG,3.0,25.32849,0.0724339084105
A,Control,2,ENG,4.0,25.15434,0.0854659266958
A,Control,2,ENG,8.0,24.77563,0.103846421763
A,Control,2,ENG,12.0,25.03973,0.100101249592
A,Control,2,ENG,24.0,24.79384,0.0882021263404
A,Control,2,ENG,48.0,24.71089,0.0937031308602
A,Control,2,ENG,72.0,24.72332,0.11610033583
A,Control,2,ENG,96.0,24.59625,0.129804555177
A,Control,2,ETS1,0.5,26.48049,0.0306718978671
A,Control,2,ETS1,1.0,25.72717,0.0354944398057
A,Control,2,ETS1,2.0,26.31802,0.0231728702298
A,Control,2,ETS1,3.0,26.68421,0.0283028085658
A,Control,2,ETS1,4.0,26.27155,0.0393984634472
A,Control,2,ETS1,8.0,26.24085,0.0376111286752
A,Control,2,ETS1,12.0,27.00463,0.0256416318467
A,Control,2,ETS1,24.0,25.89699,0.041058002359
A,Control,2,ETS1,48.0,26.46709,0.0277386437958
A,Control,2,ETS1,72.0,26.34664,0.0376847348059
A,Control,2,ETS1,96.0,26.71245,0.0299398938621
A,Control,2,FBLN1,0.5,20.39694,2.08003996562
A,Control,2,FBLN1,1.0,20.1268,1.72202591565
A,Control,2,FBLN1,2.0,20.72755,1.1165520915
